repository_id,evidence_id,provider,project_id,metric,publication_timestamp,retrieval_timestamp,validation_status,confidence,source_url,price_usd,market_cap_usd,fdv_usd,circulating_supply,total_supply,max_supply,total_volume_usd,market_cap_rank,categories,ath_usd,ath_date,atl_usd,atl_date
coingecko-market:safe:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:8003f09442c81a2b1badebdcaca53288c4d1354d122c759debe60f0227d08b2b,coingecko,safe,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T13:06:11.664099+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-08-2025&localization=false,0.4314840507505516,267921348.34949553,,,,,12873685.896310277,,,,,,
coingecko-market:safe:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:c97b8e02805949360cce7fa0a1e417284286c3ff203ea4fc684f378edb7ebd8f,coingecko,safe,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T13:06:08.902979+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-09-2025&localization=false,0.4416769803422986,279927075.5906348,,,,,9314058.999038555,,,,,,
coingecko-market:safe:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:7b4689e9a51613bcc63ef9e8f78b01d95316daa6301ebccec0c36701812082d0,coingecko,safe,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T13:06:06.153018+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-10-2025&localization=false,0.2956602545100961,191303783.0656886,,,,,12048850.556025883,,,,,,
coingecko-market:safe:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:0ed2fee59127ccda155652f628955de479524173a1e76b22714c14d68a53d442,coingecko,safe,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T13:04:33.165660+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-11-2025&localization=false,0.1708881126682341,112816418.50859225,,,,,16911190.46396392,,,,,,
coingecko-market:safe:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:ffc8fd5b689a5901dd03262938f66966869a97584ceebcf5cffe17aaa0e270d7,coingecko,safe,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T13:04:30.418848+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-12-2025&localization=false,0.14347893608338355,96648771.81104292,,,,,5364341.0410897,,,,,,
coingecko-market:safe:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:e85a629fc2d575180931dbc4d3591c0fae3f587592c2ffccdbd47db1c6e47f4a,coingecko,safe,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T13:04:27.670685+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-01-2026&localization=false,0.16519096967339453,113439112.37579915,,,,,12158678.814848581,,,,,,
coingecko-market:safe:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:5de79c75d9d518da4c962a2a7e68b4d28acc4f9668ff49e8cae3936d03bdb7f6,coingecko,safe,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T13:04:24.930609+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-02-2026&localization=false,0.11976114644978515,83911526.78590146,,,,,5476746.803088173,,,,,,
coingecko-market:safe:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:2a7638c0aadd0bc11b7dd5f431b0829a65ee679834f1c0198b8a6fed845624f3,coingecko,safe,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T13:04:22.169446+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-03-2026&localization=false,0.10355043055558846,73929685.79107036,,,,,772176.8757873052,,,,,,
coingecko-market:safe:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:71a4573a151c555a720e614ede74cf950cf29f571319d1d3b3cadbc3a3d0dc2a,coingecko,safe,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T13:02:49.168060+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-04-2026&localization=false,0.14724528246562982,106728422.5955811,,,,,5285369.579054491,,,,,,
coingecko-market:safe:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:81dbb0b7eea65cc618fedecc77422f55416273d497bc184f12e2013f08fe1cd3,coingecko,safe,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T13:02:46.443509+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-05-2026&localization=false,0.14856675279112425,110002579.94122021,,,,,1318621.5556266427,,,,,,
coingecko-market:safe:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:79e5eb0b6107482c7506208a5f7ed9f0f4987d183823c8567e03b543de9544bd,coingecko,safe,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T13:02:43.705144+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/safe/history?date=15-06-2026&localization=false,0.09529823553509624,71456786.56384535,,,,,844331.8757107549,,,,,,
coingecko-market:scroll:current_snapshot:2026-07-12T13:05:18.796Z,historical-evidence:market-v1:19c70ed9a0b214d502098bf6ae77b67a992c131353e82fe582bd47431366bdf8,coingecko,scroll,current_snapshot,2026-07-12T13:05:18.796Z,2026-07-12T13:06:14.422238+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/scroll?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,0.02641198,5018242,26411801,190000000.0,1000000000.0,1000000000.0,2463894,1565,Smart Contract Platform;Binance Launchpool;Layer 2 (L2);Zero Knowledge (ZK);Scroll Ecosystem,1.43,2024-12-13T06:35:38.777Z,0.02580297,2026-07-08T15:31:26.938Z
coingecko-market:scroll:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:8eb2dd76b5dc7d5fdbb5b5002fbdc2f0341cba992295b601b74296149f6b782c,coingecko,scroll,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T13:09:45.212246+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-08-2025&localization=false,0.3776991154781824,71766634.40843299,,,,,51553717.82374825,,,,,,
coingecko-market:scroll:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:a6d01737fdaec4364d7b0244693646654525eeb451f811bfbcbfae1a3f4cc109,coingecko,scroll,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T13:09:42.475661+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-09-2025&localization=false,0.3331432292335496,63275237.05696144,,,,,9475717.836803477,,,,,,
coingecko-market:scroll:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:8e40b393f11f37792d1690af2b0a5d42342c55038b729f538aa60f1c46069b1b,coingecko,scroll,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T13:09:39.741029+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-10-2025&localization=false,0.19169386172471964,36417210.743955344,,,,,15654368.27355216,,,,,,
coingecko-market:scroll:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:cfea45eee94f56e823a1867a6174d038a8cd8a84abaea3c4aef33b2c162120e9,coingecko,scroll,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T13:09:36.996777+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-11-2025&localization=false,0.1379003897402916,26218477.82781341,,,,,14716550.519032745,,,,,,
coingecko-market:scroll:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:46fe16440fb9b72f63408f16df79d99f50de61fa4d3760bf840e919a695d766f,coingecko,scroll,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T13:08:03.929710+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-12-2025&localization=false,0.08658897095657864,16451904.481749943,,,,,6891702.2235196205,,,,,,
coingecko-market:scroll:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:6e17105ca35b4cb72f6f2bdbb3a47c1da6874d6f308566f7c5b1310e66afe0ef,coingecko,scroll,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T13:08:01.189914+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-01-2026&localization=false,0.0817266255774873,15529923.571018815,,,,,4925129.694031199,,,,,,
coingecko-market:scroll:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:58e10ddd86b6b8b01db309faa6382b80517de70037d4bcf4492b28d2e4851a67,coingecko,scroll,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T13:07:58.449752+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-02-2026&localization=false,0.050756472365181333,9644651.53769985,,,,,2247533.12251601,,,,,,
coingecko-market:scroll:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:02e49d576081a6a24252e84bc261d25061bb9d691859bccb7dbfd4e1a1fda457,coingecko,scroll,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T13:07:55.713932+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-03-2026&localization=false,0.042964213771704285,8163255.865213017,,,,,6535055.737892815,,,,,,
coingecko-market:scroll:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:99b784f624e5179feaa22d8aac372b08021a6f2973cc77bafc881445bea76605,coingecko,scroll,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T13:07:52.942476+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-04-2026&localization=false,0.04275268257454703,8130427.643289268,,,,,6344805.42813757,,,,,,
coingecko-market:scroll:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:afd4c84ff08aec074de05b2bcb886b13f3867325f8c43e7f4bac37616a0191e5,coingecko,scroll,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T13:07:50.204388+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-05-2026&localization=false,0.05090041108867396,9672779.26196433,,,,,4712290.894695757,,,,,,
coingecko-market:scroll:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:f6c97fa44ec5d72b48efcd634f2d599c9f156659907d1532d845d9bcd6bdd4e9,coingecko,scroll,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T13:06:17.199098+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/scroll/history?date=15-06-2026&localization=false,0.03380269670315953,6405290.574865927,,,,,3680873.3486293713,,,,,,
coingecko-market:sei:current_snapshot:2026-07-12T13:09:47.719Z,historical-evidence:market-v1:549b7b0528c7a329a4f0d92490a11dee6acd8eed9d60cad5ca9618028f834185,coingecko,sei,current_snapshot,2026-07-12T13:09:47.719Z,2026-07-12T13:09:48.023191+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/sei-network?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,0.04938063,332490647,493797990,6733333333.0,10000000000.0,,18170692,127,Smart Contract Platform;Decentralized Finance (DeFi);Layer 1 (L1);Parallelized EVM;Coinbase Ventures Portfolio;Multicoin Capital Portfolio;GMCI Layer 1 Index;Delphi Ventures Portfolio;Circle Ventures Portfolio;OKX Ventures Portfolio;GMCI Index;Sei Network Ecosystem;World Liberty Financial Portfolio;Made in USA,1.14,2024-03-16T02:30:23.904Z,0.0447015,2026-06-06T05:05:42.854Z
coingecko-market:sei:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:698696886c8a0afe95562453d01dab76e9bedbdfec48f006004ca1fbe97437b1,coingecko,sei,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T13:14:49.001288+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-08-2025&localization=false,0.3274346946553894,1894154564.0088224,,,,,389667679.4550199,,,,,,
coingecko-market:sei:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:8e1bc470ec8df44c71ff58a8505dcf74a4399d5ac372d40d44dec3d754f3e9f4,coingecko,sei,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T13:13:16.008283+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-09-2025&localization=false,0.33158656285784527,1990099523.8545666,,,,,144095471.6248787,,,,,,
coingecko-market:sei:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:3a1f322bcf90271c6d9f5e9360135f9410a0756b842a5229ac7673188b106bee,coingecko,sei,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T13:13:13.265658+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-10-2025&localization=false,0.22572326791107902,1383180289.5383198,,,,,194482846.00309196,,,,,,
coingecko-market:sei:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:548a5603c18c02f7c7f6ddf8df727a0a13763cf588be9ebbdee424cea5eb2ca9,coingecko,sei,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T13:13:10.530710+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-11-2025&localization=false,0.16022856637746322,1002763653.9182936,,,,,140079904.7622846,,,,,,
coingecko-market:sei:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:c27ce51738a0565b5051354953d4a73658af1d765970b6157262e06a675d81d7,coingecko,sei,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T13:13:07.799037+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-12-2025&localization=false,0.12424379303121696,791152890.5893499,,,,,51929965.596057445,,,,,,
coingecko-market:sei:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:d5a5caaf6957077f34fbe3f1c4b4aa35cae023b6f50611153c99a6e26cbe0b88,coingecko,sei,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T13:13:05.051902+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-01-2026&localization=false,0.12420535504433979,806143934.6819248,,,,,60769244.89917349,,,,,,
coingecko-market:sei:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:8e00c69c7254d76966b327b5b61413fe686c3adf6a0c3698ca1ac715c341e6cf,coingecko,sei,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T13:11:32.040233+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-02-2026&localization=false,0.07814036223551783,516848953.21933854,,,,,31636012.921219096,,,,,,
coingecko-market:sei:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:9f72d900bbff6a0969fad97f2d283660eb2ddfc85155fac7a311235a1c7228c8,coingecko,sei,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T13:11:29.296565+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-03-2026&localization=false,0.06646234022116908,447571530.240996,,,,,23477619.453778762,,,,,,
coingecko-market:sei:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:80669c7eca7dc45f0065a3a746d9e0f987ece5c86d2278db9d49a6990e678287,coingecko,sei,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T13:11:26.555304+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-04-2026&localization=false,0.05452964426045793,367382038.28369117,,,,,23294310.560593378,,,,,,
coingecko-market:sei:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:50becffb5a645e1816a248e61cc873eafbbea1fc41e238675c0991adfa021363,coingecko,sei,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T13:11:23.812183+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-05-2026&localization=false,0.06706728767848527,451563550.8124306,,,,,29728691.73543682,,,,,,
coingecko-market:sei:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:e1a5eca26c3bfec43d037967d9c0767746d27c6a8c29c12607ab1af0669d7a4c,coingecko,sei,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T13:11:21.074640+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sei-network/history?date=15-06-2026&localization=false,0.05521983999344744,371775398.56764436,,,,,33391313.828570813,,,,,,
coingecko-market:solana:current_snapshot:2026-07-12T13:14:29.747Z,historical-evidence:market-v1:040c17e65f26bdc718410f6368387e7071091f9b538e7155536b53bafc0cf2e5,coingecko,solana,current_snapshot,2026-07-12T13:14:29.747Z,2026-07-12T13:14:51.709013+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/solana?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,77.3,45014584735,48722083641,582273622.7514275,630230942.1935651,,1518788105,7,Smart Contract Platform;Solana Ecosystem;Layer 1 (L1);FTX Holdings;Multicoin Capital Portfolio;Proof of Stake (PoS);Alameda Research Portfolio;Andreessen Horowitz (a16z) Portfolio;GMCI Layer 1 Index;GMCI 30 Index;Delphi Ventures Portfolio;GMCI Index;Polychain Capital Portfolio;Made in USA;Coinbase 50 Index;CoinList Launchpad,293.31,2025-01-19T11:15:27.957Z,0.500801,2020-05-11T19:35:23.449Z
coingecko-market:solana:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:a5f49b482a39cced30c8786a625c12203b0ed90f0ee88f359c0ed5e1f22b2055,coingecko,solana,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T13:18:22.486287+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-08-2025&localization=false,192.75680405400084,104086483120.68985,,,,,14504164931.300503,,,,,,
coingecko-market:solana:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:21490d7a8e7fd138f8539150ceae06cf589db1f9b4f84e353ef001503f00fab2,coingecko,solana,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T13:18:19.728768+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-09-2025&localization=false,240.51910214123612,130492671181.8851,,,,,9641527089.213789,,,,,,
coingecko-market:solana:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:677666b8cf1ca3f1251fc86b0b144a3fb4655e2f202f8093384f8cae0885e750,coingecko,solana,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T13:16:46.690573+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-10-2025&localization=false,202.77828792883702,111004502175.88118,,,,,13553378827.238491,,,,,,
coingecko-market:solana:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:f7dece8ff6c5fbc3396ca7f7170f8dc8cca72ca49172c55dd149de2e0621b59d,coingecko,solana,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T13:16:43.940306+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-11-2025&localization=false,139.00276447047776,77119490344.96066,,,,,8537259511.224628,,,,,,
coingecko-market:solana:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:959b9db148a650c6521817ed4b6789621e62491d61d28cefa60ad4a58070070c,coingecko,solana,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T13:16:41.189610+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-12-2025&localization=false,129.57660231376835,72771108472.71634,,,,,2811466749.906449,,,,,,
coingecko-market:solana:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:e75065457a48163986b1060758c25db9c47ed9f7f2df6fb5386e9fd78060b16e,coingecko,solana,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T13:16:38.453896+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-01-2026&localization=false,146.70846905618052,82880393448.86893,,,,,6912090068.388402,,,,,,
coingecko-market:solana:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:42d7658a540fa4befa9148d26697b818ff3df9f0f0064ce5250fcb5b2eb49a4b,coingecko,solana,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T13:16:35.711816+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-02-2026&localization=false,88.16260342417432,50094441104.62305,,,,,3130873805.923042,,,,,,
coingecko-market:solana:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:81824be723b1fa0e1b54160f901ccdf9c2f772bd7146c674d5b80b217b2ed55d,coingecko,solana,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T13:15:02.710874+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-03-2026&localization=false,88.02341306449867,50301535432.40403,,,,,1926064596.1854196,,,,,,
coingecko-market:solana:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:947c5c4ea3577e9ad59631b0283b5c5807d45d9c731939148059cdbce522dee3,coingecko,solana,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T13:14:59.951902+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-04-2026&localization=false,83.75779568198683,48174673566.936005,,,,,4744736772.865464,,,,,,
coingecko-market:solana:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:d80f2690871d9203eee375e1d66f32659144a9093e900738cbc5d5eb374a08e3,coingecko,solana,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T13:14:57.201916+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-05-2026&localization=false,92.11847334193568,53275101113.6648,,,,,3192297912.1597953,,,,,,
coingecko-market:solana:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:3fbd1cbf7544686907cdbc6ba4ffd2f250273e46b20fd4baca512bd41e273538,coingecko,solana,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T13:14:54.449237+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/solana/history?date=15-06-2026&localization=false,71.09229620759187,41223828549.28575,,,,,1779899330.1449814,,,,,,
coingecko-market:stacks:current_snapshot:2026-07-12T13:18:20.400Z,historical-evidence:market-v1:45ccce3a52b71cb20c55563593d05834d93f70a7797b99c3f0fb479e4982e6fd,coingecko,stacks,current_snapshot,2026-07-12T13:18:20.400Z,2026-07-12T13:18:25.261281+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/blockstack?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,0.175515,325104501,325104501,1852477033.39663,1852477033.39663,,5084635,128,Infrastructure;Smart Contract Platform;Layer 2 (L2);Bitcoin Sidechains;Stacks Ecosystem;SideChain;GMCI Layer 2 Index;GMCI 30 Index;Blockchain Capital Portfolio;GMCI Index;Made in USA;Coinbase 50 Index;CoinList Launchpad,3.86,2024-04-01T12:34:58.342Z,0.04559639,2020-03-13T02:29:26.415Z
coingecko-market:stacks:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:73d03f13f696609529b68fb8e16ed37ca66df067ff2a15cb484ae3cdce8da7b9,coingecko,stacks,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T13:21:58.330317+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-08-2025&localization=false,0.7177762574161821,1286674216.5457544,,,,,80126336.63778573,,,,,,
coingecko-market:stacks:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:cf1be5af43f175154ba3a81e351b9f393ba2d70e3b6ca8294a90b521e0859e39,coingecko,stacks,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T13:21:55.589524+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-09-2025&localization=false,0.6693582908333223,1202765055.5657032,,,,,28488507.725388438,,,,,,
coingecko-market:stacks:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:5319ef23d87251456917c38c5077ee93a2450ca6f8da52113db73c9f83d43059,coingecko,stacks,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T13:21:52.826349+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-10-2025&localization=false,0.4717160451690032,851747421.8287541,,,,,36282694.6260622,,,,,,
coingecko-market:stacks:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:a607fcf3c9abce4622eaa89cac3b05e811f206cdc06ac28acbe8ff51fc15ca7a,coingecko,stacks,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T13:21:50.089868+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-11-2025&localization=false,0.3607856162450819,654293283.0912966,,,,,24448549.926573474,,,,,,
coingecko-market:stacks:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:3ed87c7a808075e0c54ff7301460f9a4eb7e6d467c7a012816a9cee94e3ef1ca,coingecko,stacks,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T13:20:17.066347+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-12-2025&localization=false,0.27834611024747896,505085303.1084775,,,,,11786372.686529003,,,,,,
coingecko-market:stacks:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:8332236d86fe693445dcda90d84fbde479173ef9aa592438a8bc5f7381daf30f,coingecko,stacks,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T13:20:14.317836+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-01-2026&localization=false,0.38521829975827293,682497858.3122991,,,,,29982000.867716804,,,,,,
coingecko-market:stacks:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:7fea9c024f16fbdbc220bea8699b86a248b5aa669c86ea53158e985fdf13e5c2,coingecko,stacks,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T13:20:11.554924+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-02-2026&localization=false,0.27629380192015646,491113730.8301497,,,,,12212624.3723171,,,,,,
coingecko-market:stacks:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:5c8d85aafb32c01aa868589e68f013617c36bf00eeb11470f260764a3f41cd2d,coingecko,stacks,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T13:20:08.725852+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-03-2026&localization=false,0.2500762788576752,458797493.59307337,,,,,13737982.883552376,,,,,,
coingecko-market:stacks:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:30cb15338b1c5f9fc8235d9434f369d577a90f72eceeedc4cd2cce9662521707,coingecko,stacks,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T13:20:05.991964+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/blockstack/history?date=15-04-2026&localization=false,0.22005195100108468,405225031.7225448,,,,,10262488.0380161,,,,,,
